t,x,y,z,ex,ey,ez,min_obstacle_distance
10.660013675689697,2.18628214054527,0.0,1.4991475516372903,2.18628214054527,0.0,-0.0008524483627097013,0.39570766184028633
10.670034170150757,2.186273939108498,0.0,1.499154789280115,2.186273939108498,0.0,-0.0008452107198850811,0.3957000143572565
10.680037498474121,2.1862345065045483,0.0,1.499163608753316,2.1862345065045483,0.0,-0.0008363912466839984,0.3956632453111068
10.689997434616089,2.186171099835012,0.0,1.499171601913113,2.186171099835012,0.0,-0.0008283980868870611,0.39560412206989976
10.700009822845459,2.1860819470392587,0.0,1.4991795723528738,2.1860819470392587,0.0,-0.0008204276471261984,0.39552099300487514
10.710066318511963,2.1859800932046785,0.0,1.499186726764291,2.1859800932046785,0.0,-0.0008132732357089001,0.3954260225329242
10.72023057937622,2.185828317730079,0.0,1.4991954471380384,2.185828317730079,0.0,-0.0008045528619615716,0.39528450707223245
10.730009078979492,2.185664787479076,0.0,1.4992033524751092,2.185664787479076,0.0,-0.0007966475248908367,0.3951320353534748
10.74007797241211,2.185497202158806,0.0,1.499210449517367,2.185497202158806,0.0,-0.0007895504826329613,0.39497578697960584
10.750009059906006,2.18526662784635,0.0,1.4992191012444798,2.18526662784635,0.0,-0.0007808987555202318,0.3947608176882473
10.76002287864685,2.185032917718408,0.0,1.4992269453939728,2.185032917718408,0.0,-0.0007730546060271681,0.3945429330238454
10.770042657852173,2.184776725953174,0.0,1.499234769757327,2.184776725953174,0.0,-0.000765230242673054,0.39430409855341947
10.779980659484863,2.184498500819829,0.0,1.4992425745244724,2.184498500819829,0.0,-0.0007574254755275955,0.39404473477509366
10.790022373199463,2.184229626580886,0.0,1.4992495821334177,2.184229626580886,0.0,-0.0007504178665822536,0.39379409914094915
10.800119638442993,2.1838777213558727,0.0,1.4992581255636726,2.1838777213558727,0.0,-0.0007418744363274499,0.3934660813733864
10.810022354125977,2.1835360415431317,0.0,1.4992658719926146,2.1835360415431317,0.0,-0.0007341280073853707,0.39314761293313677
10.820245265960693,2.1831740774085273,0.0,1.4992735991741144,2.1831740774085273,0.0,-0.0007264008258855981,0.39281025753665616
10.830021858215332,2.1827922552848693,0.0,1.4992813071599158,2.1827922552848693,0.0,-0.0007186928400841897,0.39245441587418556
10.840004444122314,2.1823909971628543,0.0,1.499288995943169,2.1823909971628543,0.0,-0.0007110040568309994,0.39208048468156204
10.850036382675171,2.181970720710589,0.0,1.4992966653913924,2.181970720710589,0.0,-0.0007033346086076087,0.3916888567478402
10.860013961791992,2.181531839275069,0.0,1.4993043154173158,2.181531839275069,0.0,-0.0006956845826842084,0.3912799209065226
10.870031356811523,2.181074761877318,0.0,1.4993119459493607,2.181074761877318,0.0,-0.0006880540506393196,0.3908540620213022
10.880049228668213,2.1805998932021162,0.0,1.4993195568516389,2.1805998932021162,0.0,-0.0006804431483611317,0.39041166096716956
10.890029907226562,2.18010763358528,0.0,1.499327147846482,2.18010763358528,0.0,-0.0006728521535179777,0.3899530946096332
10.900160551071167,2.1796500580350298,0.0,1.499333962542208,2.1796500580350298,0.0,-0.0006660374577920347,0.3895268717829395
10.910109758377075,2.1790725210360042,0.0,1.4993422692628775,2.1790725210360042,0.0,-0.0006577307371224972,0.3889889532650698
10.920209646224976,2.178530446906096,0.0,1.4993497992017857,2.178530446906096,0.0,-0.0006502007982143176,0.3884841117708839
10.930028438568115,2.177972539347593,0.0,1.4993573081339087,2.177972539347593,0.0,-0.0006426918660913383,0.3879645718580354
10.940029859542847,2.177399176635754,0.0,1.4993647957458154,2.177399176635754,0.0,-0.0006352042541846181,0.3874306899298308
10.950018405914307,2.1768107326642565,0.0,1.499372261634951,2.1768107326642565,0.0,-0.0006277383650490354,0.3868828183039264
10.959998607635498,2.176207577026337,0.0,1.4993797053381446,2.176207577026337,0.0,-0.000620294661855425,0.38632130528140646
10.970086812973022,2.1755900750816246,0.0,1.4993871265328151,2.1755900750816246,0.0,-0.0006128734671848601,0.38574649520280885
10.979998111724854,2.174958588011498,0.0,1.499394524899691,2.174958588011498,0.0,-0.0006054751003090608,0.3851587284937303
10.989995002746582,2.174313472856525,0.0,1.4994018999333627,2.174313472856525,0.0,-0.0005981000666372971,0.3845583416940113
10.999997615814209,2.1736550825318006,0.0,1.4994092510717774,2.1736550825318006,0.0,-0.0005907489282226397,0.3839456674666128
11.010033369064331,2.1729837658284197,0.0,1.4994165778019797,2.1729837658284197,0.0,-0.0005834221980203225,0.38332103459385586
11.020222425460815,2.1722998674054432,0.0,1.4994238797639226,2.1722998674054432,0.0,-0.0005761202360774487,0.3826847679650767
11.030082702636719,2.1716037277803997,0.0,1.4994311566071077,2.1716037277803997,0.0,-0.0005688433928923153,0.38203718856318375
11.040063619613647,2.170967013982254,0.0,1.4994376839411716,2.170967013982254,0.0,-0.0005623160588283937,0.3814449568138519
11.050029993057251,2.170176066226,0.0,1.4994456331913204,2.170176066226,0.0,-0.0005543668086795961,0.3807093557573567
11.060054302215576,2.1694452044649704,0.0,1.4994528319188294,2.1694452044649704,0.0,-0.0005471680811706126,0.3800297246012479
11.070038080215454,2.1687034214535434,0.0,1.4994600034170733,2.1687034214535434,0.0,-0.000539996582926694,0.37934002480229995
11.080029010772705,2.1679510360427225,0.0,1.499467147133451,2.1679510360427225,0.0,-0.0005328528665489163,0.3786405568596812
11.090022802352905,2.1671883627932056,0.0,1.4994742624445465,2.1671883627932056,0.0,-0.0005257375554534871,0.377931617205759
11.100044250488281,2.1664157122414864,0.0,1.4994813488113516,2.1664157122414864,0.0,-0.0005186511886483558,0.37721349845054136
11.110013246536255,2.1656333911136674,0.0,1.4994877013877164,2.1656333911136674,0.0,-0.0005122986122836348,0.37648648957754155
11.120257377624512,2.164841702471776,0.0,1.4994954325487595,2.164841702471776,0.0,-0.0005045674512405007,0.37575087607697016
11.130032062530518,2.1641214210538244,0.0,1.4995017303963294,2.1641214210538244,0.0,-0.0004982696036706091,0.3750817001625851
11.140031576156616,2.1632314169284883,0.0,1.4995093933846995,2.1632314169284883,0.0,-0.0004906066153005373,0.3742549600014092
11.15001106262207,2.162413408122052,0.0,1.4995163263480462,2.162413408122052,0.0,-0.00048367365195378653,0.3734952111877559
11.160006523132324,2.1615872077188474,0.0,1.4995232269610723,2.1615872077188474,0.0,-0.0004767730389276803,0.3727279650115822
11.169983625411987,2.160753100107977,0.0,1.4995300947092758,2.160753100107977,0.0,-0.00046990529072421516,0.37195348913289566
11.18000054359436,2.159911365724748,0.0,1.4995369290427008,2.159911365724748,0.0,-0.00046307095729924974,0.3711720474363753
11.190049171447754,2.1590622810751596,0.0,1.499543729396217,2.1590622810751596,0.0,-0.0004562706037829489,0.37038390005269356
11.200013160705566,2.1582061187654156,0.0,1.49955049518268,2.1582061187654156,0.0,-0.00044950481732008996,0.3695893033846444
11.210019826889038,2.1574297434804226,0.0,1.4995565542383462,2.1574297434804226,0.0,-0.00044344576165378236,0.3688688611820811
11.220092535018921,2.156473632293674,0.0,1.4995639202805726,2.156473632293674,0.0,-0.00043607971942738466,0.36798176934844523
11.230002641677856,2.1555978341165667,0.0,1.4995705784070898,2.1555978341165667,0.0,-0.0004294215929101508,0.36716932638898053
11.240063905715942,2.154716010157231,0.0,1.4995771994946672,2.154716010157231,0.0,-0.0004228005053328321,0.36635142287577466
11.250034093856812,2.15382841366353,0.0,1.499583782881312,2.15382841366353,0.0,-0.00041621711868788935,0.36552829668881076
